id,district,house_type,house_build_date,floor_number,entrances,heating,window_view,ceiling_high,apartment_renovation,total_area,living_area,kitchen_area,nearest_subway,subway_type,subway_time,price
248533711,ЦАО,Панельный,2004,11,3,Центральное,На улицу и двор,2.6,Дизайнерский,81.7,45.7,10.2,Римская,on foot,5,22600000
258449949,ЗАО,Панельный,2001,19,5,Центральное,Во двор,3.0,Евроремонт,78.0,45.6,10.0,Юго-Западная,on foot,12,22700000
256118484,САО,Кирпичный,1978,3,1,Центральное,Во двор,2.9,Евроремонт,80.0,56.0,16.0,Аэропорт,on foot,13,23000000
256633625,ЗАО,Панельный,1999,1,6,Центральное,На улицу и двор,3.1,Косметический,87.9,50.4,13.0,Молодежная,on foot,12,23300000
259843394,ЦАО,Кирпичный,1956,2,7,Центральное,На улицу и двор,3.0,Дизайнерский,82.0,49.0,27.0,Бауманская,on foot,14,23500000
258113003,ЗАО,Монолитный,2004,22,5,Центральное,На улицу и двор,2.8,Евроремонт,80.0,50.0,10.0,Славянский бульвар,on foot,2,23500000
252788255,ЮЗАО,Кирпичный,1958,5,16,Центральное,На улицу и двор,3.0,Без ремонта,80.5,54.3,10.0,Университет,on foot,18,23600000
260005282,ЗАО,Монолитный,1994,10,4,Центральное,На улицу и двор,2.8,Дизайнерский,86.1,50.5,12.0,Солнцево,on foot,3,23900000
259335712,ЦАО,Кирпичный,1994,3,4,Центральное,На улицу и двор,3.1,Евроремонт,67.9,42.6,9.8,Бауманская,on foot,9,23999999
256230128,ЮАО,Монолитный,2012,5,7,Центральное,На улицу и двор,2.7,Евроремонт,100.0,61.0,18.0,Нагатинская,on foot,15,24000000
260145403,САО,Монолитный,2019,9,3,Центральное,Во двор,2.75,Евроремонт,67.0,46.0,8.0,Водный стадион,on foot,8,24500000
256199319,ЗАО,Монолитный,2018,8,4,Центральное,На улицу,2.8,Дизайнерский,65.0,33.9,10.0,Фили,on foot,13,24490000
248387354,ЮЗАО,Монолитный,2012,3,2,Индивидуальный тепловой пункт,На улицу и двор,3.1,Без ремонта,81.0,47.0,17.0,Новые Черемушки,on foot,5,24500000
258846648,ЦАО,Кирпичный,2005,3,2,Центральное,Во двор,3.0,Косметический,81.0,46.2,12.3,Красносельская,on foot,4,24750000
255612137,ЦАО,Кирпичный,1934,1,5,Центральное,Во двор,3.0,Евроремонт,47.74,34.0,3.0,Арбатская,on foot,12,25000000
255021533,ЦАО,Кирпичный,1932,1,5,Центральное,Во двор,3.0,Без ремонта,66.4,40.0,6.0,Кропоткинская,on foot,5,25000000
256148472,СВАО,Монолитный,1994,7,4,Центральное,На улицу и двор,3.0,Косметический,83.0,50.0,12.0,Ботанический сад,on foot,5,25000000
259821071,СЗАО,Кирпичный,1957,3,4,Центральное,Во двор,3.0,Дизайнерский,79.4,48.4,12.1,Спартак,on foot,20,25500000
259839809,ЮЗАО,Кирпичный,1960,3,4,Центральное,На улицу и двор,3.2,Косметический,86.0,52.4,8.0,Профсоюзная,on foot,1,25480000
260058501,СЗАО,Кирпичный,1957,3,4,Центральное,На улицу и двор,3.0,Косметический,79.4,53.1,8.7,Щукинская,on foot,12,25450000
259267346,САО,Монолитный,2015,7,4,Центральное,На улицу и двор,3.0,Без ремонта,92.0,56.1,14.0,Беломорская,on foot,5,25500000
259089258,ЗАО,Монолитный,1994,23,4,Центральное,На улицу,3.0,Без ремонта,71.5,33.0,10.0,Фили,on foot,20,25500000
260025215,ЗАО,Монолитный,2018,8,4,Центральное,Во двор,3.0,Дизайнерский,65.0,41.0,10.0,Фили,on foot,13,25900000
257428839,ЗАО,Панельный,1994,2,5,Индивидуальный тепловой пункт,На улицу и двор,2.65,Без ремонта,88.5,56.0,10.7,Говорово,on foot,4,26000000
251048541,ЮЗАО,Кирпичный,1961,8,12,Центральное,На улицу и двор,3.0,Без ремонта,72.2,50.7,7.4,Ленинский проспект,on foot,10,25950000
259759465,ЗАО,Монолитный,2018,2,4,Центральное,Во двор,3.0,Дизайнерский,62.0,42.3,10.0,Фили,on foot,15,25990000
257736935,СЗАО,Панельный,2007,8,2,Центральное,На улицу и двор,3.5,Дизайнерский,102.0,67.0,15.0,Октябрьское поле,on foot,30,26499000
258333872,СЗАО,Монолитный,1994,21,4,Центральное,На улицу и двор,3.0,Без ремонта,90.0,54.9,13.7,Фили,transport,4,28300000
260403729,ЦАО,Кирпичный,1980,4,1,Центральное,Во двор,2.75,Косметический,71.2,44.6,7.1,Таганская,on foot,14,28500000
259969894,ЦАО,Кирпичный,1980,4,1,Центральное,Во двор,3.0,Евроремонт,71.2,44.6,7.1,Таганская,on foot,12,28500000
259666820,СЗАО,Монолитный,2005,21,5,Центральное,На улицу и двор,2.7,Дизайнерский,95.0,58.0,15.0,Октябрьское поле,transport,6,28999000
254906763,ЮЗАО,Панельный,1981,10,22,Центральное,На улицу и двор,2.95,Косметический,95.3,65.0,9.0,Проспект Вернадского,on foot,20,29000000
257779752,ЦАО,Монолитный,2015,3,4,Центральное,На улицу и двор,3.2,Без ремонта,90.4,60.0,20.0,Бауманская,on foot,7,30000000
257467359,ЦАО,Кирпичный,1954,9,2,Центральное,На улицу,3.0,Евроремонт,68.0,41.5,8.0,Пушкинская,on foot,9,30000000
256950743,ЗАО,Монолитный,2016,10,3,Индивидуальный тепловой пункт,На улицу и двор,2.8,Евроремонт,102.0,60.0,21.0,Крылатское,transport,8,30000000
229765368,ЗАО,Панельный,2017,14,3,Центральное,На улицу и двор,3.0,Без ремонта,100.6,48.1,13.0,Рабочий поселок,on foot,7,30000000
254031921,СЗАО,Монолитный,2010,5,3,Центральное,На улицу,3.0,Дизайнерский,86.7,53.0,17.0,Щукинская,on foot,20,29990000
253696554,ЗАО,Монолитный,2016,12,3,Индивидуальный тепловой пункт,На улицу и двор,3.0,Дизайнерский,113.0,70.0,18.0,Строгино,transport,6,29800000
249244328,СЗАО,Панельный,2020,8,3,Индивидуальный тепловой пункт,На улицу и двор,3.0,Без ремонта,79.1,48.2,12.0,Октябрьское поле,transport,5,30500000
260046605,ЮЗАО,Кирпичный,1956,5,18,Центральное,На улицу и двор,3.0,Дизайнерский,80.0,53.4,9.0,Университет,on foot,14,30999000
250216682,ЦАО,Монолитно кирпичный,1994,9,4,Центральное,Во двор,3.5,Без ремонта,128.1,95.0,20.0,Маяковская,on foot,14,31000000
257102937,ЗАО,Монолитный,2006,17,2,Центральное,На улицу и двор,3.0,Без ремонта,84.7,51.6,12.9,Славянский бульвар,on foot,0,31000000
242504747,СЗАО,Монолитный,2020,9,4,Индивидуальный тепловой пункт,На улицу и двор,3.0,Без ремонта,103.0,62.8,15.7,Шелепиха,on foot,18,30900000
254738653,ЗАО,Монолитный,2004,4,1,Центральное,На улицу и двор,3.0,Дизайнерский,112.0,65.0,20.0,Озерная,on foot,4,31500000
257050694,ЗАО,Монолитный,1994,40,4,Центральное,Во двор,3.1,Без ремонта,78.1,52.0,9.2,Раменки,on foot,10,31900000
256306274,СЗАО,Монолитный,2018,30,4,Центральное,На улицу,3.0,Без ремонта,88.9,48.0,9.0,Фили,transport,7,31900000
260019627,ЮАО,Монолитно кирпичный,1994,2,4,Центральное,На улицу и двор,3.2,Без ремонта,100.0,48.0,19.2,ЗИЛ,on foot,13,32000000
255233080,САО,Монолитный,1994,11,4,Центральное,На улицу и двор,3.0,Евроремонт,92.5,65.0,17.0,Беговая,on foot,2,32000000
259009724,ЗАО,Монолитный,1994,17,4,Центральное,На улицу и двор,3.0,Без ремонта,83.5,50.9,12.7,Раменки,on foot,8,32500000
256698039,ЗАО,Монолитный,2008,2,7,Центральное,Во двор,3.1,Без ремонта,75.0,50.0,15.0,Ломоносовский проспект,on foot,5,32850000
259181157,ЮЗАО,Монолитный,2003,16,1,Автономная котельная,На улицу,3.0,Евроремонт,89.0,31.0,28.8,Академическая,on foot,9,33000000
252615596,ЮЗАО,Сталинский,1960,4,6,Центральное,Во двор,3.0,Дизайнерский,78.5,40.7,30.0,Университет,transport,3,33000000
258220204,ЗАО,Монолитный,1994,12,4,Центральное,На улицу и двор,3.0,Без ремонта,90.0,53.0,12.0,Давыдково,on foot,0,33500000
259532607,ЗАО,Монолитный,1994,13,4,Центральное,На улицу и двор,3.08,Без ремонта,90.0,42.8,27.2,Рабочий поселок,on foot,32,33500000
260137874,ЦАО,Монолитный,1994,4,4,Центральное,На улицу и двор,3.0,Без ремонта,111.5,68.0,27.7,Международная,transport,4,33450000
237406556,СЗАО,Монолитный,2018,30,4,Центральное,На улицу и двор,3.0,Без ремонта,88.7,54.1,13.5,Фили,transport,7,33999999
251590301,ЮЗАО,Монолитный,2010,20,4,Центральное,На улицу,3.0,Без ремонта,120.0,65.0,15.0,Проспект Вернадского,transport,10,34700000
230855504,ЦАО,Блочный,2008,22,11,Центральное,На улицу и двор,3.2,Без ремонта,115.7,59.0,45.0,Курская,transport,10,34700000
246663404,ЦАО,Панельный,1967,7,1,Центральное,На улицу,3.0,Евроремонт,70.0,48.0,15.0,Кропоткинская,on foot,5,35000000
259027626,ЗАО,Монолитный,1994,9,4,Центральное,На улицу и двор,2.92,Без ремонта,98.9,48.5,15.1,Фили,transport,8,35000000
256633553,ЮЗАО,Монолитный,2017,21,1,Центральное,На улицу и двор,2.8,Без ремонта,106.0,64.6,16.1,Проспект Вернадского,on foot,16,35000000
257023657,ЦАО,Панельный,1994,20,4,Центральное,На улицу и двор,3.0,Без ремонта,90.0,54.9,13.7,Шелепиха,on foot,2,35000000
250686213,ЗАО,Монолитный,2013,14,3,Центральное,На улицу и двор,3.0,Без ремонта,100.0,61.0,15.2,Минская,transport,6,35900000
250457735,ЦАО,Кирпичный,1949,4,7,Центральное,На улицу,3.0,Косметический,90.0,51.0,12.0,Смоленская,on foot,2,35990000
258234184,САО,Кирпичный,2002,9,3,Центральное,На улицу и двор,3.0,Дизайнерский,136.6,83.3,20.8,Речной вокзал,on foot,17,36000000
259899826,ЮАО,Монолитный,2018,12,4,Автономная котельная,На улицу и двор,3.0,Без ремонта,105.7,64.4,16.1,Тульская,transport,6,37800000
256073744,ЦАО,Монолитный,1994,3,4,Центральное,На улицу и двор,3.0,Без ремонта,109.9,67.0,22.0,Шелепиха,on foot,7,38000000
259909921,ЦАО,Кирпичный,1941,4,7,Центральное,На улицу,3.5,Евроремонт,67.8,53.9,8.0,Пушкинская,on foot,5,38000000
260096263,ЦАО,Кирпичный,1955,4,3,Центральное,На улицу,3.0,Евроремонт,68.0,57.0,8.0,Тверская,on foot,5,38000000
256150235,ЦАО,Кирпичный,1898,4,1,Центральное,Во двор,3.4,Евроремонт,76.9,59.9,9.1,Пушкинская,on foot,9,38000000
252309427,ЦАО,Кирпичный,1954,3,5,Центральное,На улицу,3.0,Косметический,107.0,60.0,43.0,Менделеевская,on foot,7,38000000
250986430,ЗАО,Монолитный,2012,16,12,Центральное,Во двор,3.4,Дизайнерский,136.0,67.0,20.0,Кунцевская,on foot,15,38500000
